<document>
<entity levels="3">
0_0	0_1	0_2	0_3	0_4	0_5	0_6	0_7	0_8	0_9	0_10	0_11	0_12	0_13	0_14	0_15	0_16	0_17	0_18	0_19	0_20	0_21	0_22	0_23	0_24	0_25	0_26	0_27	0_28	0_29	0_30	0_31	0_32	0_33	0_34	0_35	0_36	0_37	0_38	0_39	0_40	0_41	0_42	0_43	0_44	0_45	0_46	0_47	0_48	0_49	0_50	0_51	0_52	0_53	0_54	0_55	0_56	0_57	0_58	0_59
14.143131	8.923477	-3.4173737	-9.465044	-20.505188	-2.4852133	1.8358221	-11.604256	-21.665224	-22.411615	-16.971704	-28.631516	-25.8228	-13.583721	3.901842	12.199177	-19.653618	8.080688	-15.61244	12.258368	-5.372446	-11.724684	-18.132353	-24.49894	14.8336315	5.657544	-20.163742	-11.778809	-21.05341	-28.41772	-8.705893	-15.132417	17.689592	-9.071756	26.467987	-3.6251392	-15.669281	25.795822	-38.402874	36.05239	-6.835224	18.65027	-12.126716	-0.32611465	1.3668156	23.037355	13.203486	11.804528	-23.330753	-16.646725	-21.53609	-7.5019307	-3.4605207	-1.5301876	-16.138647	14.063769	8.3797035	15.091251	27.80907	-9.816518
-29.976698	-12.869679	-6.850662	14.6618395	1.840414	15.888945	-25.69932	11.696373	25.790524	27.94122	-22.47487	-7.9276104	12.523728	6.4301796	-2.2260704	-27.693775	-19.81051	-4.49234	16.032452	-19.641151	11.288046	14.563762	-4.8805504	18.65496	-31.890085	-29.75911	13.711217	12.322477	6.8087234	-25.587408	31.031849	15.829192	-22.59744	22.335384	-2.433855	16.160543	32.995445	-10.669418	8.397959	-13.495025	-22.916746	-18.373392	17.48499	-6.528904	2.988635	-5.353345	-12.979648	-23.22042	1.6614923	-5.761384	-34.723053	19.400135	19.898481	-38.561127	37.741447	-15.143714	-18.028372	-22.981295	-16.368635	15.698522
16.395077	6.753112	-10.314812	-13.90163	-11.134229	-20.253572	-1.1024494	-16.609821	-14.345232	4.915985	-23.519093	-21.516521	-15.313572	-16.682207	-13.429241	5.580495	-12.730788	18.709103	-13.347274	10.15932	-9.804806	-9.0217495	-20.877987	-12.1624	4.712796	16.482779	-24.386879	-0.8173523	-18.526297	-16.033318	-16.155565	-17.09926	19.760595	-32.87777	13.560153	-16.416113	-13.664469	12.820877	-1.0928354	-2.1187	-19.920048	-5.202982	-34.883774	10.875479	-21.450539	19.481934	13.902769	10.604599	-22.931187	-11.202828	-33.651222	-9.326048	-12.278646	15.026105	-1.4470825	14.598446	19.047176	-1.8682842	5.3011265	-19.820717
23.672443	20.972675	-13.497784	-16.509266	-3.4670315	-8.785048	23.073593	-21.89421	-2.2071095	-15.616645	-4.943878	-24.555862	-40.85988	-19.150024	-9.439124	12.997604	-20.04882	4.2132835	-33.635597	4.3767347	-25.002169	-27.00045	-11.59195	-18.94027	16.17386	12.190084	-14.022874	-24.813728	-11.181196	-17.808134	-6.380023	-10.112757	29.531956	-11.677266	13.646059	0.6795788	-26.969685	31.988358	-14.480723	6.010789	-11.536474	29.59399	-5.0368166	17.342037	-32.68532	4.0751085	13.940373	18.01692	-0.5078783	-29.125889	-5.6411304	-9.488493	-15.051956	13.973764	-23.357893	24.811878	7.734382	23.57483	24.071348	-13.772453
-8.732748	-4.2013636	-19.104208	1.6790829	-16.099157	9.43128	-14.00322	12.084482	12.742633	17.547924	-23.664436	-21.635178	4.990654	16.405832	9.663273	-11.078599	-35.49243	-6.154806	5.438595	-22.8134	8.987911	7.6569805	12.944775	23.795307	-30.577091	-24.371376	25.471163	18.039995	10.512899	-28.562376	12.670137	16.645918	-24.76773	-3.207117	-15.612094	25.909325	24.144958	-8.632894	13.405822	-27.276516	-10.824432	-26.87004	0.4116745	0.5088606	21.62796	-12.491507	-16.845043	-24.764626	24.402668	-12.355256	-11.016212	14.323984	9.573462	-4.101713	16.639376	-23.929401	-0.52403927	-20.518078	-6.4380827	18.839582
3.7993317	28.974812	-12.941347	-24.083298	-18.237293	-8.864237	15.121567	-10.672125	-14.880417	-42.026924	-21.271114	-20.31029	-23.182457	-31.988832	-23.02464	33.950848	-25.703373	20.666378	-10.464258	16.193762	-0.8509245	-18.502104	-2.9757996	-16.470785	37.50289	14.023541	-30.533798	-20.544933	-28.589115	2.7325401	-18.970558	-23.439152	5.7256517	-11.782842	19.056278	-17.884933	-16.680208	13.961512	4.559572	5.53625	-18.969635	29.638523	-17.20099	-4.802328	-11.099724	14.343237	9.71967	21.777315	-16.564646	-21.650887	-31.935036	-13.358016	-22.142025	-12.181351	-14.331252	4.0090275	-5.1890144	7.9319673	20.800768	-5.5716295
14.570185	8.094963	-27.403963	-15.2010975	-22.32902	-27.30535	13.997732	-11.196339	-20.227169	-23.706043	8.802399	-24.778149	-7.795377	-7.224936	-13.787315	9.937686	-2.769228	9.836188	-13.62948	14.913328	-12.878622	-35.338516	-11.8698225	-9.6570015	14.690777	15.5702505	2.6113338	-4.6056156	-18.275028	-22.3055	3.206091	-31.530367	17.265602	-20.089756	13.148637	-22.74171	-19.532803	17.906971	-21.622482	15.079672	3.7716656	18.182354	-9.045476	25.200127	-13.702093	17.685478	-1.9478874	15.500651	-8.4499	-13.323009	-16.111797	-14.061791	-27.666542	-6.022312	-31.688408	13.573356	5.0714226	21.647211	17.38023	-17.245497
8.562344	11.249519	0.28158283	-3.5350056	1.4830303	-4.4570866	3.1583233	-0.3746996	-6.4843664	1.1397572	-1.9017591	-8.833212	-17.20235	-0.9176388	-8.401413	15.520426	-16.295895	25.998049	-27.036669	35.141193	-10.084333	-9.107746	-27.90406	-8.9819565	12.43162	0.14049911	-28.187847	-6.9180164	-9.074891	-16.11964	-23.916008	-27.363674	9.099632	1.4555016	13.731602	-11.870337	-10.480322	4.0245895	-16.699562	20.657988	-7.747741	13.163069	-20.954578	9.756779	-37.077065	20.713804	20.960682	19.762945	-36.212685	-17.16837	-23.547108	-21.627497	-20.193695	15.351549	-20.872112	5.7400684	28.557405	-0.12811184	19.175438	-21.367563
-11.408089	-21.145	-11.40102	18.73595	5.118595	18.360476	-7.379377	22.650455	6.6305056	4.4097595	-20.1179	-11.096277	-4.7817516	15.998954	19.41051	-21.693882	3.8689861	-26.570454	11.282017	-27.576302	24.584196	18.07441	23.353848	23.462313	-25.936447	-9.027552	25.80737	22.0596	36.978695	0.61650085	-8.108181	27.318428	-31.267748	9.959975	-10.935954	13.762888	23.645342	-24.427433	14.833899	-15.790676	-15.026774	-21.789635	9.077595	-25.112385	11.859093	-18.792694	-16.902199	0.8532572	5.9708834	-7.232675	-0.47182178	30.762257	41.208664	-13.972916	11.738567	-15.788977	-34.415382	-12.673401	-30.035221	13.023796
-16.59496	-22.388748	-11.685693	20.901257	-11.515249	13.222502	-25.797249	35.656647	29.363777	18.03482	-2.2459593	-32.24147	30.548822	20.877102	17.519745	-25.073921	0.8569927	-27.014023	15.549106	-27.761953	25.903212	15.116313	1.8753777	39.792	-26.679314	0.5405569	8.446766	-7.990034	12.645433	-24.758738	17.505417	54.154076	-11.737417	9.005928	-20.596136	14.145666	15.813517	-10.257105	25.4121	-11.513544	-17.826813	-22.031626	8.0502615	-3.3653488	3.9576426	-19.649426	-25.212706	-17.782866	39.142944	-25.08451	-17.954483	10.840008	20.423485	1.8141384	-7.2378426	-3.9680395	-17.102957	-15.386663	-22.554596	24.26743
-34.581833	-29.099695	-9.327546	-15.833087	10.273876	-14.713259	-7.6258206	-25.594479	-22.20908	-22.666315	-18.247297	-24.355976	-10.066044	-6.157282	-12.140306	-6.2562237	-33.142982	-1.1257505	-13.955629	-14.300453	-14.701143	-24.056278	-23.929256	-12.977193	-5.180455	-26.03257	3.082264	-24.99834	-19.923069	-8.16017	-15.026264	0.7940464	-25.784641	-22.246084	-0.40394306	-27.16786	4.9256935	-30.614998	-5.4402094	-14.17102	-5.9834394	0.107681274	-13.006711	-4.7356205	-13.012228	-22.396917	-6.5755453	-20.948513	-10.305281	-17.244797	-10.009281	-33.007015	-13.255754	-0.5943661	-17.930695	-26.396544	-10.300192	-16.624235	-26.051197	-22.419235
-26.93742	-26.859531	13.407488	-16.053274	-17.5846	-19.716894	-10.023553	-19.451246	-23.719292	-9.403233	14.03235	8.948787	-17.931562	-18.125612	0.007816315	-3.491993	13.521189	-2.8665428	-12.342379	-21.994183	-6.4292173	-23.278435	-33.813942	-23.11131	-25.524542	-21.313086	-11.304565	-7.7496653	-10.830427	17.529602	-11.319032	-6.374509	-0.8654833	-15.730925	-19.433405	-22.289352	-10.579594	-8.551649	-7.834444	-13.459959	8.610164	-16.512463	-13.111922	-29.566404	-3.2430477	-20.773808	-10.76318	-16.476006	-25.743042	-1.9577217	2.4496155	-9.074228	-31.669285	-19.017532	-17.072752	-16.051777	-13.580967	-19.096603	-8.433382	-18.687304
35.685318	11.141332	-28.3387	-28.563187	-35.025158	-10.374328	27.390766	-19.629435	-20.13002	-22.717806	-23.330177	-9.172747	-6.2073946	-14.929897	-4.03553	18.418365	-25.422083	18.953634	-17.022587	6.0838976	-3.9424343	-5.339692	-20.136896	-9.544572	14.683575	19.946802	-15.048819	-23.631538	-2.771535	-17.69942	-6.4541893	-3.3040104	16.569012	-24.430119	2.5947914	-22.352074	1.1264	10.063721	-7.0223513	16.069155	-17.831123	17.357483	-22.832695	1.6058054	-13.757874	15.425419	22.779797	9.814248	-21.307186	-12.657059	-1.9114676	9.128204	-12.508235	19.99304	-18.481733	12.850341	28.374817	13.038466	20.317928	-21.388958
</matrix>
<matrix matrixLevel="1 2">
-31.43024	8.733713	-14.197939	-18.37701	-29.997726	13.2696705	6.512224	-18.743683	-29.88235	-15.3189335	-21.799175	32.963047	-16.491856	3.7786999	-22.791332	-38.137962	-34.042362	-21.283497	8.356931	-9.485239	-19.497192	25.224564	-24.913235	14.637667	14.733704	-32.119118	-24.946373	20.176178	19.39331	-13.374819	-14.892026	11.088778	-18.492243	-13.7529125	-13.101744	15.367129	16.439781	-16.210672	-14.808601	-13.467651	-19.519844	22.805502	-6.178546	16.816788	31.809322	15.843126	15.816445	-15.594244	-13.554548	-10.157322	-13.405228	23.5038	14.699393	-8.74942	21.429363	-17.834385	3.2332087	23.839539	16.035545	10.717571
5.137995	-5.2787676	-12.883864	-34.332447	11.445952	-28.613258	-14.173604	30.974611	24.433746	16.155977	-25.143757	-19.141064	17.63245	-27.658901	13.826251	-27.539572	-12.541797	16.962282	-11.222715	-2.3147469	16.166044	-31.128334	15.616893	-24.815216	-9.328815	4.9509516	23.023836	-10.0572195	-20.364834	18.208845	27.773941	-16.261427	26.85381	7.0650654	28.947811	-7.133811	-23.250923	-27.84227	8.488462	4.6591873	30.011665	12.70063	35.137142	-14.4909935	-12.462029	-20.264881	-1.5526667	-7.2600574	22.016422	-17.119606	22.54686	-20.176462	-24.376436	21.246696	-4.971485	12.139125	-6.641777	-20.006712	-15.641999	-2.2104282
12.548559	-14.180987	-24.19654	-30.143398	15.153768	-14.009916	-34.86956	12.83728	23.651058	7.5427046	-14.486612	-14.368434	-9.354214	-22.253693	23.392002	-10.412243	-25.74858	24.533634	-9.849366	35.884956	-5.581852	-14.108227	5.601219	-11.252928	-25.717823	20.621534	10.541204	-40.488678	-32.69075	7.7292995	2.590744	-11.329846	24.196161	17.88107	21.014275	-19.570961	-9.348179	-0.3819456	7.791653	11.939281	21.369034	-12.349142	20.084322	-18.898394	-3.2798243	-13.483867	-30.779041	5.803545	6.093666	-19.14582	6.685108	-31.689714	-22.511215	15.824074	-0.3942051	31.317804	-10.256669	-17.620932	-2.8221502	-19.322147
7.8456836	-5.3669786	-10.85606	-13.391348	15.17727	-11.567873	-4.7522755	16.891073	4.281927	31.013264	-9.924538	-24.469936	14.986558	1.7299671	10.091059	2.390625	-31.385761	7.482524	-22.182894	16.523243	20.409756	-0.16271591	6.359995	3.1098824	-16.879953	16.88901	26.351128	-27.86189	-14.508084	27.620352	26.88392	-15.727964	14.806356	17.069212	33.468777	8.9436035	-16.499657	-18.790009	16.33523	4.0654354	7.5964837	-19.146315	6.6323776	-21.761425	-9.282492	-23.282356	-22.802773	19.27686	21.792511	-10.743344	12.603831	-8.116135	-18.861712	7.940187	-13.616703	20.191837	-19.803463	-24.250122	-15.698587	-4.1384277
-22.568808	-15.458408	18.323215	21.601376	-13.338741	-18.45027	-34.847713	-17.428122	-10.457794	-19.445274	20.325455	-15.908101	-28.69223	6.0937243	-9.913941	2.093399	-22.848946	-18.670444	-7.118721	-16.602005	-19.086065	-8.534729	-16.612682	-19.999626	-3.2760382	-33.290062	-9.910718	-29.314835	-28.776636	-7.3641195	-19.666687	-9.385231	-27.770504	-18.042702	0.7917366	-11.781048	-11.3202095	-30.274298	-17.560863	-4.857974	-0.86623573	-6.087969	-16.550402	-8.410452	-6.9778643	-29.561375	-32.228733	-24.486658	-18.78851	17.455051	-2.5363998	5.5174713	-30.950832	-13.935692	-9.390306	-29.722448	16.534956	-16.76336	-44.843925	-11.181644
-13.562794	-5.3713684	-24.971329	-11.614212	-9.107569	-12.023225	-0.7154846	-18.38607	-24.513012	-25.535484	-14.602075	9.214647	-24.342396	0.61337566	-25.642204	-19.459803	-19.716036	-21.757946	9.123016	-17.791716	2.2578049	-19.801218	-20.65917	-27.057661	-22.901897	-5.7644234	-18.910297	-22.01533	-7.0762033	-21.459562	-13.18826	-17.41331	-24.583557	-7.251751	-25.871582	-9.895891	-11.506004	25.844166	-13.751805	-18.585382	-24.582466	-9.604657	-19.696625	-3.844162	-31.15835	-7.1814423	-12.0020685	-19.315262	-23.566902	-0.9147339	-16.954597	-4.9240646	-27.927418	-7.633434	-14.022355	-26.961538	-15.638629	-18.75039	-24.256117	-4.7845383
27.68563	-19.064337	-8.417269	-4.0455933	24.735992	-14.140976	-1.3714828	5.6433907	26.163265	16.928804	-6.162899	-8.109282	12.722559	-12.534792	12.942955	-22.34168	-1.4199152	28.50414	-33.032387	4.4301023	9.05275	-10.556939	14.130615	-31.708115	-16.711218	-4.7906704	24.24757	-24.900965	1.5790977	9.486883	17.162533	1.796732	20.760479	34.711082	12.9686365	-20.676754	-24.689098	-21.27863	13.328402	15.702336	25.349255	-1.543541	10.716988	3.6759186	12.128323	-28.314821	-22.154018	18.407146	8.486322	-25.336733	20.172901	-11.284913	-17.157198	14.614482	-29.004503	17.955275	-18.260454	-10.160894	-31.075613	-8.300535
-7.9720917	-28.058268	-14.1644535	-11.767929	12.77179	1.3592224	-8.466196	1.179245	11.97604	15.063337	-1.6170702	-25.484867	8.04	-15.0680685	20.67256	-1.7544365	-10.165562	25.90873	-20.408463	16.72787	16.439478	-35.30057	1.4701481	-15.251628	-15.0999155	-4.1306076	32.026024	-8.414135	-10.810779	4.1733932	7.4045963	-35.20324	-6.1372185	20.79417	0.13945198	-10.076349	-26.984844	-17.900284	2.166048	18.03695	26.258076	-26.131884	13.729572	-5.9892187	-8.234354	-8.94644	-23.189583	16.4733	13.271126	-25.44751	22.503288	-18.819479	-16.646677	19.573555	-27.754156	-10.393946	-18.348686	3.6019058	4.555372	-28.161945
9.3060665	2.460291	-15.776951	-13.671179	16.353825	-26.54676	-8.7044735	8.87701	14.876751	5.3612623	-9.358674	-12.13866	14.320519	-34.41844	-0.2945814	-29.77512	-20.572136	36.819565	-23.376743	10.831713	8.910118	-24.952965	20.263218	-12.314086	-4.784585	15.160747	5.816558	-25.423546	-14.432421	-4.0783825	17.419832	-4.6706533	28.094547	27.054813	24.414211	5.2096024	-16.014185	-8.527994	-8.156721	25.540668	10.320314	-31.987535	25.588213	-27.877716	-14.780704	-12.041038	-23.01601	21.879856	28.598532	-18.700241	32.63349	-16.0543	-12.202778	13.05902	-21.739672	17.23276	3.0783443	-12.72268	-15.363143	-3.2549772
16.08246	-12.996555	-29.96911	-18.070103	21.132809	-18.935059	-4.9617624	7.5145106	14.4736	5.9423904	-6.748193	-23.843983	18.022205	-13.1493435	17.290009	-11.710045	-6.5330887	1.5309343	-20.552979	18.6692	3.5334778	-0.39924526	-2.9136677	-16.20073	-11.588972	-1.893425	17.539005	-16.364466	-36.866028	9.529616	13.357946	-10.562433	15.172014	19.667381	0.43742085	-14.884641	-11.965445	-7.8528395	6.4135733	27.976473	24.526016	-27.026348	0.40308	-31.935406	-3.2609034	-15.100413	-26.633528	-5.568445	18.233265	-4.885086	17.60258	-15.7420845	-11.264495	27.545637	-4.563431	1.8264399	-8.698554	-25.219501	-16.583332	-2.3432026
3.2659435	-8.950666	-18.762726	-12.0871525	26.314545	-19.574356	-14.240102	14.280365	12.013932	11.974559	-2.9761372	3.8527527	12.51087	-10.247401	4.4854584	-3.95467	-23.020348	19.88476	-13.486614	4.731065	25.423687	-14.046014	-5.70179	-35.72397	-14.476575	2.8083496	15.778699	-22.613659	-7.9709044	15.249732	-1.169035	-23.480732	8.203271	5.080268	8.281385	-27.116146	-25.173079	-4.463805	5.990279	26.53002	20.865553	-33.621483	14.753186	-16.508345	-7.6264567	-11.095263	-11.657001	22.11059	11.957449	4.018032	15.712868	-35.87928	-19.479584	21.258585	-21.370693	33.129814	-12.038882	-14.968011	-22.155304	-6.056056
19.033794	-30.475534	-1.9941092	-15.804744	4.5444717	-25.565205	-11.210077	2.8893986	31.934595	15.711365	-4.702427	0.36074066	11.131394	-17.545774	19.892685	-10.849549	5.347473	14.487823	-17.218403	6.8510857	13.459875	-9.457628	24.155422	-26.536604	-34.49658	11.684752	4.750737	-14.268414	11.834204	14.915308	12.731279	-37.627777	9.624014	1.5295458	15.673222	-3.8554173	-19.72014	6.1225414	2.601243	13.535437	11.414484	-31.452677	15.189869	-20.731659	-17.94736	-19.29396	-25.432673	20.358192	6.663763	-7.517839	8.542772	7.235592	-20.719582	1.3619041	-15.854024	0.23170853	-14.877068	-5.601386	-29.352163	-27.913794
17.564716	-29.555119	-30.155104	-21.33136	-1.4377861	-8.110306	-20.824173	5.485939	16.778948	5.8570538	-18.808807	-26.439571	10.287085	-26.757124	18.37941	-13.898524	-22.968912	19.413885	-25.555876	21.76846	21.677864	-14.666774	8.665508	-4.6046906	-19.892267	9.914026	32.396248	-15.338392	-25.87901	12.967695	9.032229	-23.13307	6.4008875	13.647379	9.084024	8.242813	-27.349985	-8.089235	27.837852	30.238873	18.143719	-26.382719	14.092893	-7.8833942	-13.623399	-29.676655	-15.04728	32.23034	4.6914434	-20.627134	26.03703	-20.620975	-29.098011	12.704916	-14.431807	10.942505	-13.442781	-15.162821	-4.370614	-22.818584
-19.139214	-14.620813	-13.595872	-17.773075	10.387589	-22.042301	-12.306796	19.682652	5.413002	3.2305288	-24.124794	-13.563182	-0.98747635	-20.034	12.250947	-14.3425455	-17.134258	31.115334	-8.339845	11.080235	6.874381	-14.300945	30.040009	-15.774751	-28.840847	8.555727	9.412036	-14.272924	-19.839521	23.315825	12.623883	-23.697647	24.622066	17.426321	16.642372	-16.91609	-1.8859367	-40.123795	19.309235	10.167291	18.549242	-30.716133	8.230868	-18.729727	-24.506489	-14.066293	-16.145262	13.780823	11.663019	7.528595	19.781544	-17.269928	-23.755646	-13.502792	-24.201023	24.482399	-8.916749	-11.973295	-29.26298	1.1920624
22.518684	0.54184437	-19.565777	-6.6102753	27.811357	-22.521446	-10.561671	21.399794	20.247581	25.212313	-0.7279024	-12.474351	6.739045	-31.140274	22.388643	-1.8760118	-22.47738	33.695145	-28.350286	24.666405	28.0722	-0.9304943	3.3813915	-8.921095	-13.472222	7.5983906	27.077002	-38.545654	-11.690593	33.569344	18.570702	-14.370756	11.143771	13.125825	21.447775	-6.914236	-14.167415	-25.85308	22.931042	23.999191	-6.695652	-22.457031	4.3427296	-15.54954	-16.521343	-9.591585	0.4208088	-13.14514	11.174973	-38.089066	21.215233	-3.8459072	-9.713803	11.70643	-26.898098	21.003021	-6.718731	0.9633217	-5.1084175	-13.01465
-17.089615	26.373014	-5.1452904	-43.19364	-22.486082	26.738014	10.478489	-14.756464	-27.56423	-19.258305	-15.899973	19.084797	-27.219574	-11.25675	-33.112694	-13.6865	-12.167575	1.9344559	8.052513	-13.559607	-18.681438	24.17078	-6.978304	17.840454	19.07009	-31.738947	-0.0684433	-0.2533188	14.959555	-19.866943	-1.37885	12.891557	-13.403964	-14.566707	-8.66484	6.9946613	3.4147844	-4.8015747	-7.8212376	-8.346892	-1.830925	19.703104	6.459957	19.132795	10.11795	-2.1753807	13.351109	-13.778022	-18.68161	-39.341618	-14.9675255	18.507198	34.04705	-29.44898	17.561459	-19.6595	21.194845	17.646614	26.030645	21.751911
-31.363962	9.078431	-34.244827	-7.127065	-23.980629	6.7553577	18.19978	-14.167996	-8.889885	2.4259834	4.591524	24.39359	-3.5235214	-17.947514	-21.268244	-13.139986	-18.17717	-19.213732	8.759057	-43.544456	-21.224092	25.081936	-5.1529446	14.02779	14.177594	3.9174557	-7.032122	-8.04981	32.6489	-21.397179	-21.08859	29.647785	-11.324011	-18.087969	-22.326569	4.8934383	13.17608	-27.746967	-2.943554	-1.622901	-16.240885	14.35561	-11.718655	15.886106	4.906706	24.408718	-3.0132828	-34.476463	-27.192673	-15.622518	-15.5718155	13.443038	16.361593	-0.15581608	4.2524576	-18.998444	19.01025	6.7648506	19.345781	12.328024
-16.96413	-30.016367	18.217327	31.924715	-22.625328	-22.79879	-7.989733	-20.852861	-8.059856	13.60368	8.897728	-10.822178	-22.819757	8.857233	-16.636232	2.8681192	10.106058	-14.884762	-13.141194	-16.016407	3.2888966	2.0858688	-13.530219	6.4542294	-20.063686	-4.1460695	-8.271238	-22.521763	-7.3308125	10.784855	-10.97711	-1.6047621	-11.192524	-5.4765253	-9.723971	-6.4437017	-29.354618	4.5613117	-20.54575	-5.0465527	5.9580116	-13.874912	-26.278988	-20.228178	-3.2888784	-22.86405	-9.304165	-21.918064	-27.673265	7.280863	1.5046749	-25.035194	-32.70347	-21.2675	-21.899326	-11.384556	-12.516389	-14.537352	-18.98953	-18.988222
-20.300388	32.532284	-11.327259	-10.6941	-23.80669	18.458458	22.586044	-25.268986	-6.1024694	-7.0604753	-10.973572	11.267637	-8.721062	-10.354759	-20.516788	-23.86679	-15.276019	-28.409225	17.064377	-24.963543	-10.011801	7.5992346	-20.209126	7.71049	16.385614	-18.815414	-6.6262426	13.057283	18.57601	5.152643	-20.86975	14.466924	-23.119678	-2.711854	-18.734367	18.199673	-1.5132084	-1.5007248	-15.014257	-9.90662	-11.848158	21.445189	-16.955013	22.708174	16.231674	18.130331	20.49569	-12.633587	-12.927158	-11.122336	-21.671354	33.52387	17.091202	2.5253677	22.307714	-15.025168	18.2859	30.10608	10.634123	5.8894787
10.128393	-27.775082	-29.761635	-26.665752	1.2150431	-18.04795	-14.549188	30.263357	13.615694	10.870602	-8.892418	-18.218607	4.719781	-23.592022	3.335188	-27.139542	-30.015068	20.727444	1.427185	19.317005	28.506481	-15.788842	-2.014391	-24.997337	-16.42518	6.435854	-8.799084	-11.02881	-14.146309	15.574141	15.521414	-26.264896	18.040035	28.886652	22.568144	-23.474796	-9.124552	-15.971279	16.942577	28.067242	16.529915	-31.349047	-2.684063	-16.795012	-14.461599	-21.399044	-39.831276	2.1176252	21.723707	-5.317436	-1.9532776	-25.631908	-13.40115	4.723874	-13.739822	14.993014	17.10218	-24.237312	-6.544799	-15.976751
22.807957	-11.465173	-28.922134	-11.385975	8.230712	-32.647575	-35.18483	8.414057	19.167011	5.5146065	-31.57026	-9.143383	16.571213	-1.5396204	14.921341	-15.351239	-4.8462343	18.063093	-9.339104	5.1367884	0.97186947	-26.873726	17.632517	-11.531124	-15.009384	9.861326	22.246576	-23.362343	-15.7114525	9.984052	9.541817	-3.5883331	28.196045	14.765145	18.03789	-23.08332	-22.701082	-10.587687	23.294643	24.673302	14.946545	0.076488495	7.467944	-0.35519695	-18.552135	-18.002739	-21.932802	28.92303	34.209457	-20.775986	5.3459854	-16.150661	-1.2152872	21.17127	-8.235865	4.292592	-11.8397875	-10.272456	-18.684908	-1.7551241
35.80477	6.519253	-12.387608	-8.601137	-2.0705872	-28.793453	-22.110783	16.348305	26.861681	27.742346	-32.949562	-22.212372	23.839008	-3.3444643	8.350973	-16.162346	11.49822	43.23029	-13.289462	7.9631853	34.169773	-20.781944	19.938673	-39.404568	-24.879223	38.72413	0.9535265	-32.21176	-10.464156	5.554452	27.723736	-11.411781	13.658028	13.674986	6.880514	-34.782654	0.60059357	-16.41107	4.1699877	22.96627	-1.5356941	-14.776608	18.358297	-13.684076	-8.95572	-21.176186	-7.546551	31.783281	22.331516	0.31445122	25.63786	-16.164042	-17.033543	32.890015	-12.986113	23.651917	-8.791582	-8.012473	-15.565304	-24.211561
-27.534286	18.197216	-41.663357	-21.211075	-5.601267	1.5845671	34.705013	-4.5945835	-12.661607	-11.431945	-8.364527	13.157039	-16.450235	3.8128376	-27.326334	-21.981085	6.321018	-15.305149	22.752785	-5.5649605	1.6459503	8.595261	-13.366403	24.857138	9.898481	-16.133545	-9.828695	13.119628	1.5726366	-15.008737	-10.723389	25.92987	-14.222208	-19.377842	7.19388	24.946388	9.4668045	-27.433455	7.1871986	-5.013775	-20.919525	14.170021	-6.444622	0.97004795	8.999125	25.072277	1.5672817	-12.72652	-9.731504	-29.025333	-7.3524	19.96437	19.082977	-11.457181	11.807675	-12.021788	1.0259132	14.21416	27.675198	4.0253067
-19.18731	22.687286	-19.294971	-11.472105	-19.558067	11.429066	0.78406525	-4.536504	-36.489243	-21.479053	-1.4109669	19.16747	-2.4188719	-18.809715	-11.268767	-28.442015	-12.022709	-18.949059	10.079786	-15.392124	-26.736238	28.422235	-7.6655717	10.261487	18.398314	-16.078068	-5.760661	35.909637	24.024101	-20.343433	-23.221207	16.86109	-26.4923	-19.753523	-11.530767	6.180257	13.306719	-27.425308	-22.406374	-6.3441353	-23.902554	36.30945	-12.839768	16.90596	19.494883	42.92528	15.800954	-18.492863	-11.163843	-11.918118	-12.285774	2.6441088	29.92545	-23.759703	-0.55756474	-8.834077	12.342091	3.7422953	12.764186	6.547762
5.613262	17.035656	-34.88649	0.6960497	-29.731062	9.640337	20.261328	-32.666687	-23.59784	-26.644468	-17.113632	11.072454	-16.429583	-22.083462	-23.040512	-31.017927	-23.450203	-9.537028	37.54374	-10.957679	-10.769056	16.825811	-14.388787	0.8189955	26.97793	-8.427508	5.0711155	26.014317	7.3473525	-17.264088	-28.73518	8.21929	-3.1345863	-22.649797	-7.473006	25.557693	7.764429	-20.891888	-23.150986	-3.5891705	-10.269884	-8.094944	2.1103802	23.701965	13.246778	8.232546	6.62222	-1.8081427	-20.506306	-11.31387	-22.853815	8.074915	13.817538	-37.05301	7.3869185	-9.147697	11.95585	-0.8876343	5.926321	14.180326
-15.348598	-12.469223	15.303035	26.4901	-12.238454	-15.032804	-18.321623	-5.5613327	-4.5627747	14.858427	25.37734	-25.372904	-22.169956	1.7938662	-29.150026	10.092963	-9.173152	-15.105291	-20.593933	-15.440677	-8.01776	-14.49849	-26.187868	-15.577355	-30.010265	-14.076683	-3.595563	5.032337	-24.15027	-24.955097	-14.333667	-8.980724	-17.432343	-18.384995	-11.247363	-27.54551	-37.512825	-5.374655	-9.3714905	-12.416502	-26.655453	-29.54361	-19.660656	-9.846807	-18.974306	-22.68171	-4.9615517	-15.855075	-15.905098	19.467728	-11.269955	-12.06484	-28.97232	-29.470278	-15.690595	-26.992159	-27.261316	-14.467769	-15.983542	-39.085167
